price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb
2983.0,2006.0,nissan,sentra,good,4 cylinders,gas,138000.0,rebuilt,automatic,fwd,compact,sedan,black,20235.0,33.0,4.6 / 5,2020.0
12495.0,2015.0,mitsubishi,outlander sport,excellent,4 cylinders,gas,73852.0,clean,automatic,4wd,mid-size,SUV,white,23935.0,27.0,3.1 / 5,2020.0
14995.0,2015.0,ford,escape,excellent,4 cylinders,gas,72748.0,clean,automatic,fwd,mid-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
3995.0,2006.0,chrysler,300,excellent,6 cylinders,gas,152000.0,clean,automatic,rwd,full-size,sedan,silver,31535.0,23.0,4.0 / 5,2020.0
6000.0,1992.0,chevrolet,suburban,good,8 cylinders,gas,283222.0,clean,automatic,4wd,full-size,truck,white,52995.0,18.0,4.6 / 5,2021.0
9990.0,2011.0,kia,soul,excellent,4 cylinders,gas,83566.0,clean,automatic,fwd,compact,wagon,white,18610.0,27.0,4.6 / 5,2021.0
11995.0,2015.0,ford,fusion,excellent,4 cylinders,gas,86809.0,clean,automatic,fwd,mid-size,sedan,blue,24365.0,24.0,4.1 / 5,2020.0
3995.0,2003.0,ford,taurus,excellent,6 cylinders,gas,63000.0,clean,automatic,fwd,mid-size,sedan,silver,28895.0,21.0,3.1 / 5,2019.0
26899.0,2019.0,ford,explorer,like new,6 cylinders,gas,51444.0,clean,automatic,4wd,full-size,SUV,silver,33470.0,24.0,4.1 / 5,2021.0
3995.0,2004.0,hyundai,santa fe,good,6 cylinders,gas,120000.0,clean,automatic,4wd,mid-size,SUV,blue,28025.0,26.0,4.7 / 5,2021.0
11495.0,2011.0,ford,edge,excellent,6 cylinders,gas,105541.0,clean,automatic,4wd,mid-size,SUV,red,32345.0,24.0,3.8 / 5,2020.0
10200.0,2014.0,cadillac,ats,like new,6 cylinders,gas,98000.0,clean,automatic,4wd,full-size,sedan,black,39990.0,25.0,4.0 / 5,2019.0
14399.0,2019.0,chevrolet,malibu,like new,4 cylinders,gas,36074.0,clean,automatic,fwd,full-size,sedan,black,22970.0,32.0,4.1 / 5,2020.0
4000.0,1999.0,ford,mustang,excellent,6 cylinders,gas,154000.0,clean,automatic,rwd,compact,convertible,green,27765.0,24.0,4.6 / 5,2020.0
1200.0,2014.0,chevrolet,impala,good,6 cylinders,gas,146895.0,clean,automatic,fwd,compact,sedan,black,32495.0,22.0,4.5 / 5,2020.0
24000.0,2001.0,chevrolet,camaro,like new,8 cylinders,gas,17000.0,clean,automatic,rwd,compact,convertible,black,25995.0,23.0,4.3 / 5,2020.0
10999.0,2016.0,honda,hr-v,excellent,4 cylinders,gas,92101.0,clean,automatic,fwd,full-size,SUV,grey,22140.0,30.0,4.5 / 5,2021.0
15000.0,2012.0,chevrolet,camaro,excellent,6 cylinders,gas,68000.0,clean,automatic,rwd,compact,coupe,red,25995.0,23.0,4.3 / 5,2020.0
14800.0,2016.0,subaru,impreza,like new,4 cylinders,gas,31213.0,clean,automatic,4wd,mid-size,wagon,silver,19720.0,26.0,4.2 / 5,2021.0
3500.0,2007.0,subaru,impreza,fair,4 cylinders,gas,96000.0,salvage,automatic,4wd,compact,sedan,black,19720.0,26.0,4.2 / 5,2021.0
3000.0,2001.0,honda,odyssey,fair,6 cylinders,gas,189000.0,clean,automatic,fwd,full-size,mini-van,green,32910.0,22.0,4.7 / 5,2021.0
16000.0,2015.0,acura,tlx,excellent,6 cylinders,gas,118000.0,clean,automatic,4wd,full-size,sedan,blue,38525.0,25.0,4.7 / 5,2021.0
12888.0,2016.0,nissan,rogue,excellent,4 cylinders,gas,92000.0,clean,automatic,fwd,mid-size,SUV,blue,26745.0,30.0,4.7 / 5,2021.0
3450.0,2008.0,kia,sorento,good,6 cylinders,gas,187529.0,clean,automatic,fwd,full-size,SUV,silver,30560.0,26.0,4.7 / 5,2021.0
5999.0,2008.0,buick,enclave,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,full-size,SUV,brown,41195.0,21.0,4.5 / 5,2020.0
6495.0,2007.0,dodge,durango,excellent,8 cylinders,gas,135937.0,clean,automatic,rwd,full-size,SUV,red,33260.0,21.0,3.1 / 5,2021.0
22990.0,2016.0,ford,explorer,excellent,6 cylinders,gas,72413.0,clean,automatic,fwd,full-size,SUV,grey,33470.0,24.0,4.1 / 5,2021.0
3750.0,2002.0,honda,odyssey,good,6 cylinders,gas,236930.0,clean,automatic,fwd,mid-size,mini-van,silver,32910.0,22.0,4.7 / 5,2021.0
6995.0,2011.0,kia,soul,excellent,4 cylinders,gas,157000.0,clean,automatic,fwd,compact,hatchback,black,18610.0,27.0,4.6 / 5,2021.0
5700.0,2007.0,honda,civic,excellent,4 cylinders,gas,98410.0,clean,manual,fwd,compact,sedan,grey,22005.0,33.0,4.6 / 5,2021.0
3900.0,2004.0,volkswagen,passat,excellent,6 cylinders,gas,169000.0,clean,automatic,fwd,sub-compact,sedan,silver,23915.0,27.0,4.1 / 5,2020.0
7495.0,2013.0,chevrolet,spark,excellent,4 cylinders,gas,37000.0,clean,manual,fwd,compact,hatchback,green,14095.0,33.0,3.8 / 5,2020.0
14995.0,2008.0,dodge,charger,excellent,8 cylinders,gas,93817.0,clean,automatic,rwd,full-size,sedan,green,31490.0,23.0,3.6 / 5,2021.0
26354.0,2017.0,nissan,pathfinder,like new,6 cylinders,gas,53794.0,clean,automatic,4wd,full-size,SUV,blue,33075.0,23.0,4.1 / 5,2020.0
5200.0,2011.0,chevrolet,impala,good,6 cylinders,gas,72880.0,clean,automatic,fwd,full-size,sedan,blue,32495.0,22.0,4.5 / 5,2020.0
3400.0,2005.0,honda,civic,excellent,4 cylinders,gas,126000.0,clean,manual,rwd,compact,coupe,silver,22005.0,33.0,4.6 / 5,2021.0
13989.0,2013.0,ford,edge,excellent,6 cylinders,gas,92514.0,clean,automatic,fwd,mid-size,SUV,grey,32345.0,24.0,3.8 / 5,2020.0
11990.0,2013.0,volkswagen,passat,excellent,4 cylinders,diesel,94742.0,clean,automatic,fwd,mid-size,sedan,red,23915.0,27.0,4.1 / 5,2020.0
16500.0,2017.0,ford,fusion,like new,4 cylinders,gas,38000.0,clean,automatic,fwd,compact,sedan,grey,24365.0,24.0,4.1 / 5,2020.0
20500.0,2019.0,ford,escape,like new,4 cylinders,gas,21000.0,clean,automatic,fwd,mid-size,SUV,white,26080.0,30.0,4.3 / 5,2020.0
4995.0,2012.0,honda,fit,excellent,4 cylinders,gas,172369.0,clean,automatic,fwd,compact,sedan,silver,17145.0,31.0,4.6 / 5,2020.0
12000.0,2013.0,cadillac,ats,excellent,4 cylinders,gas,98667.0,clean,automatic,rwd,mid-size,sedan,silver,39990.0,25.0,4.0 / 5,2019.0
5500.0,2006.0,acura,mdx,good,6 cylinders,gas,165100.0,clean,automatic,fwd,full-size,SUV,grey,45525.0,23.0,4.6 / 5,2020.0
25999.0,2017.0,ford,explorer,excellent,6 cylinders,gas,46215.0,clean,automatic,fwd,full-size,SUV,white,33470.0,24.0,4.1 / 5,2021.0
7500.0,2009.0,chevrolet,suburban,like new,8 cylinders,gas,170000.0,clean,other,4wd,full-size,wagon,white,52995.0,18.0,4.6 / 5,2021.0
9250.0,2015.0,fiat,500 abarth,excellent,4 cylinders,gas,74150.0,clean,manual,fwd,sub-compact,hatchback,black,21990.0,30.0,3.5 / 5,2019.0
14000.0,2009.0,dodge,challenger,good,8 cylinders,gas,96200.0,clean,automatic,rwd,full-size,coupe,blue,29590.0,23.0,4.0 / 5,2020.0
26347.0,2017.0,ford,edge,excellent,6 cylinders,gas,20237.0,clean,automatic,4wd,mid-size,SUV,red,32345.0,24.0,3.8 / 5,2020.0
16743.0,2014.0,nissan,pathfinder,excellent,6 cylinders,gas,56665.0,clean,automatic,4wd,full-size,SUV,silver,33075.0,23.0,4.1 / 5,2020.0
16999.0,2019.0,hyundai,tucson,excellent,4 cylinders,gas,28103.0,clean,automatic,4wd,full-size,SUV,silver,24840.0,25.0,4.2 / 5,2021.0
0.0,2014.0,kia,sportage,excellent,4 cylinders,gas,72386.0,clean,automatic,4wd,mid-size,SUV,red,25110.0,26.0,4.3 / 5,2021.0
17685.0,2017.0,nissan,rogue sport,excellent,4 cylinders,gas,41841.0,clean,automatic,4wd,full-size,SUV,white,24525.0,28.0,4.4 / 5,2020.0
3495.0,2004.0,chevrolet,blazer,excellent,6 cylinders,gas,81000.0,clean,automatic,4wd,mid-size,SUV,white,29995.0,23.0,4.3 / 5,2021.0
7500.0,2009.0,audi,a6,excellent,6 cylinders,gas,114000.0,clean,automatic,4wd,mid-size,sedan,silver,55895.0,27.0,4.6 / 5,2020.0
5900.0,2015.0,ford,fiesta,good,4 cylinders,gas,92089.0,clean,automatic,fwd,compact,sedan,red,15235.0,30.0,4.2 / 5,2019.0
6900.0,2016.0,kia,forte,good,4 cylinders,gas,123050.0,clean,automatic,fwd,mid-size,sedan,grey,18855.0,31.0,4.5 / 5,2021.0
6666.0,2007.0,chrysler,300,like new,8 cylinders,gas,72010.0,clean,automatic,rwd,full-size,sedan,custom,31535.0,23.0,4.0 / 5,2020.0
5000.0,2007.0,volkswagen,beetle,good,5 cylinders,gas,99656.0,clean,automatic,fwd,compact,convertible,white,23940.0,29.0,3.6 / 5,2019.0
6400.0,2014.0,nissan,versa,good,4 cylinders,gas,79785.0,clean,automatic,fwd,compact,hatchback,green,15755.0,30.0,4.2 / 5,2020.0
10900.0,2016.0,ford,fusion,excellent,4 cylinders,gas,81955.0,clean,automatic,fwd,mid-size,sedan,grey,24365.0,24.0,4.1 / 5,2020.0
0.0,2016.0,volkswagen,tiguan,excellent,4 cylinders,gas,32351.0,clean,automatic,4wd,compact,SUV,black,26440.0,25.0,4.2 / 5,2021.0
16990.0,2013.0,lexus,es,excellent,6 cylinders,gas,104322.0,clean,automatic,fwd,full-size,sedan,red,40925.0,28.0,4.7 / 5,2021.0
25999.0,2019.0,honda,cr-v,excellent,4 cylinders,gas,3905.0,clean,automatic,4wd,full-size,SUV,silver,26470.0,30.0,4.7 / 5,2021.0
10900.0,2017.0,kia,forte,excellent,4 cylinders,gas,37288.0,clean,automatic,fwd,mid-size,sedan,grey,18855.0,31.0,4.5 / 5,2021.0
9900.0,2012.0,kia,optima,excellent,4 cylinders,gas,103928.0,clean,automatic,fwd,mid-size,sedan,red,24355.0,27.0,4.4 / 5,2020.0
5000.0,2009.0,chevrolet,impala,excellent,6 cylinders,other,173000.0,clean,automatic,rwd,mid-size,sedan,blue,32495.0,22.0,4.5 / 5,2020.0
19595.0,2017.0,hyundai,tucson,like new,4 cylinders,gas,19808.0,clean,automatic,fwd,mid-size,SUV,blue,24840.0,25.0,4.2 / 5,2021.0
2600.0,2004.0,kia,rio,good,4 cylinders,gas,178279.0,clean,automatic,fwd,compact,sedan,silver,16815.0,36.0,4.3 / 5,2020.0
4500.0,2004.0,subaru,forester,excellent,4 cylinders,gas,136000.0,clean,automatic,fwd,full-size,wagon,yellow,25845.0,29.0,4.5 / 5,2021.0
14500.0,2017.0,nissan,rogue,excellent,4 cylinders,gas,55400.0,clean,automatic,4wd,full-size,SUV,silver,26745.0,30.0,4.7 / 5,2021.0
5000.0,2005.0,ford,taurus,excellent,6 cylinders,gas,49118.0,clean,automatic,fwd,mid-size,sedan,white,28895.0,21.0,3.1 / 5,2019.0
8900.0,2017.0,ford,escape,good,4 cylinders,gas,94000.0,rebuilt,automatic,fwd,mid-size,SUV,blue,26080.0,30.0,4.3 / 5,2020.0
11900.0,2017.0,nissan,altima,excellent,4 cylinders,gas,55454.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,32.0,4.3 / 5,2021.0
24590.0,2016.0,ford,edge,excellent,6 cylinders,gas,35862.0,clean,automatic,4wd,full-size,SUV,black,32345.0,24.0,3.8 / 5,2020.0
16490.0,2015.0,lincoln,mkc,excellent,4 cylinders,gas,85664.0,clean,automatic,4wd,full-size,SUV,custom,34990.0,23.0,4.0 / 5,2019.0
8495.0,2005.0,chevrolet,tahoe,excellent,8 cylinders,gas,157000.0,clean,automatic,4wd,full-size,SUV,grey,50295.0,18.0,4.7 / 5,2021.0
6000.0,2012.0,ford,fusion,excellent,4 cylinders,gas,122600.0,clean,automatic,fwd,mid-size,sedan,white,24365.0,24.0,4.1 / 5,2020.0
13900.0,2017.0,nissan,altima,excellent,4 cylinders,gas,55454.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,32.0,4.3 / 5,2021.0
9990.0,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,91081.0,clean,manual,fwd,compact,sedan,white,18870.0,33.0,4.2 / 5,2019.0
17488.0,2016.0,ford,escape,excellent,4 cylinders,gas,48600.0,clean,automatic,4wd,mid-size,SUV,red,26080.0,30.0,4.3 / 5,2020.0
7500.0,2013.0,hyundai,veloster,excellent,4 cylinders,gas,90350.0,clean,automatic,fwd,compact,coupe,black,19775.0,28.0,4.4 / 5,2020.0
4000.0,2008.0,honda,fit,good,4 cylinders,gas,145000.0,clean,manual,fwd,compact,hatchback,red,17145.0,31.0,4.6 / 5,2020.0
2500.0,2006.0,chevrolet,malibu,good,6 cylinders,gas,252719.0,clean,automatic,fwd,full-size,sedan,green,22970.0,32.0,4.1 / 5,2020.0
1800.0,2000.0,lincoln,continental,good,8 cylinders,gas,163000.0,clean,automatic,rwd,mid-size,sedan,silver,47300.0,20.0,3.7 / 5,2020.0
1950.0,2001.0,chevrolet,suburban,fair,8 cylinders,gas,252000.0,clean,automatic,4wd,full-size,truck,white,52995.0,18.0,4.6 / 5,2021.0
3300.0,2007.0,ford,escape,good,4 cylinders,gas,97500.0,clean,automatic,fwd,compact,SUV,brown,26080.0,30.0,4.3 / 5,2020.0
10200.0,2012.0,subaru,forester,excellent,4 cylinders,gas,80000.0,clean,automatic,fwd,mid-size,SUV,silver,25845.0,29.0,4.5 / 5,2021.0
2995.0,2003.0,ford,explorer,good,6 cylinders,gas,253902.0,clean,automatic,4wd,full-size,SUV,white,33470.0,24.0,4.1 / 5,2021.0
32500.0,2011.0,chevrolet,camaro,excellent,8 cylinders,gas,29000.0,clean,automatic,rwd,full-size,convertible,white,25995.0,23.0,4.3 / 5,2020.0
7000.0,2010.0,chevrolet,traverse,good,6 cylinders,gas,168000.0,clean,automatic,4wd,mid-size,SUV,black,30995.0,21.0,4.3 / 5,2021.0
6495.0,2012.0,ford,fusion,good,4 cylinders,gas,125994.0,rebuilt,automatic,fwd,mid-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
4395.0,2002.0,acura,mdx,good,6 cylinders,gas,202432.0,clean,automatic,fwd,full-size,SUV,purple,45525.0,23.0,4.6 / 5,2020.0
4900.0,1964.0,chrysler,300,good,8 cylinders,gas,41000.0,clean,automatic,rwd,full-size,coupe,white,31535.0,23.0,4.0 / 5,2020.0
13980.0,2007.0,chevrolet,tahoe,excellent,8 cylinders,gas,138097.0,clean,automatic,4wd,full-size,SUV,white,50295.0,18.0,4.7 / 5,2021.0
30988.0,2017.0,chevrolet,traverse,excellent,6 cylinders,gas,32765.0,clean,automatic,4wd,full-size,SUV,white,30995.0,21.0,4.3 / 5,2021.0
21000.0,2018.0,honda,civic,like new,4 cylinders,gas,34000.0,clean,manual,fwd,compact,coupe,red,22005.0,33.0,4.6 / 5,2021.0
5000.0,2004.0,volkswagen,passat,excellent,4 cylinders,gas,199000.0,clean,manual,4wd,compact,wagon,silver,23915.0,27.0,4.1 / 5,2020.0
1050.0,2004.0,volkswagen,passat,good,4 cylinders,gas,125000.0,clean,automatic,fwd,mid-size,sedan,blue,23915.0,27.0,4.1 / 5,2020.0
5200.0,2010.0,honda,fit,good,4 cylinders,gas,72000.0,rebuilt,automatic,fwd,compact,hatchback,blue,17145.0,31.0,4.6 / 5,2020.0
6500.0,1966.0,ford,mustang,fair,8 cylinders,gas,96452.0,clean,manual,rwd,mid-size,coupe,blue,27765.0,24.0,4.6 / 5,2020.0
21985.0,2018.0,ford,edge,excellent,4 cylinders,gas,74491.0,clean,automatic,4wd,full-size,SUV,blue,32345.0,24.0,3.8 / 5,2020.0
16000.0,2013.0,chevrolet,camaro,like new,6 cylinders,gas,49000.0,clean,automatic,rwd,mid-size,coupe,white,25995.0,23.0,4.3 / 5,2020.0
16900.0,2011.0,chevrolet,suburban,excellent,8 cylinders,gas,62000.0,rebuilt,automatic,4wd,full-size,SUV,black,52995.0,18.0,4.6 / 5,2021.0
3950.0,2010.0,kia,soul,good,4 cylinders,gas,205527.0,clean,automatic,fwd,compact,hatchback,silver,18610.0,27.0,4.6 / 5,2021.0
6400.0,2010.0,ford,edge,good,6 cylinders,gas,188000.0,clean,automatic,4wd,mid-size,SUV,white,32345.0,24.0,3.8 / 5,2020.0
15499.0,2019.0,chevrolet,trax,excellent,4 cylinders,gas,32000.0,lien,automatic,fwd,sub-compact,SUV,black,22395.0,28.0,3.8 / 5,2021.0
4995.0,2008.0,volkswagen,passat,excellent,4 cylinders,gas,126245.0,clean,automatic,4wd,compact,sedan,white,23915.0,27.0,4.1 / 5,2020.0
4200.0,2011.0,ford,fiesta,excellent,4 cylinders,gas,165000.0,clean,manual,fwd,compact,hatchback,black,15235.0,30.0,4.2 / 5,2019.0
7995.0,2009.0,hyundai,santa fe,excellent,6 cylinders,gas,67000.0,clean,automatic,4wd,full-size,SUV,blue,28025.0,26.0,4.7 / 5,2021.0
40600.0,2019.0,chevrolet,trailblazer,excellent,6 cylinders,gas,9331.0,clean,automatic,4wd,full-size,SUV,red,19995.0,29.0,4.6 / 5,2021.0
9495.0,2013.0,ford,flex,good,6 cylinders,gas,155800.0,clean,automatic,fwd,full-size,SUV,silver,31670.0,19.0,3.7 / 5,2019.0
7995.0,2010.0,honda,cr-v,good,4 cylinders,gas,188817.0,clean,automatic,4wd,full-size,SUV,silver,26470.0,30.0,4.7 / 5,2021.0
8495.0,2010.0,honda,odyssey,good,6 cylinders,gas,113218.0,clean,automatic,fwd,full-size,van,blue,32910.0,22.0,4.7 / 5,2021.0
8295.0,2009.0,honda,cr-v,good,4 cylinders,gas,167300.0,clean,automatic,4wd,full-size,SUV,blue,26470.0,30.0,4.7 / 5,2021.0
5500.0,2007.0,chrysler,300,excellent,6 cylinders,gas,135224.0,clean,automatic,rwd,full-size,sedan,black,31535.0,23.0,4.0 / 5,2020.0
7995.0,2014.0,chevrolet,cruze,excellent,4 cylinders,gas,118437.0,rebuilt,automatic,fwd,mid-size,sedan,black,18870.0,33.0,4.2 / 5,2019.0
4450.0,2002.0,chevrolet,tahoe,good,8 cylinders,gas,185000.0,clean,automatic,4wd,full-size,SUV,white,50295.0,18.0,4.7 / 5,2021.0
10000.0,2004.0,volkswagen,passat,excellent,8 cylinders,gas,172600.0,clean,manual,4wd,mid-size,sedan,black,23915.0,27.0,4.1 / 5,2020.0
2750.0,2005.0,nissan,altima,good,4 cylinders,gas,140000.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
2250.0,2004.0,honda,civic,good,4 cylinders,hybrid,265000.0,clean,manual,fwd,compact,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
7600.0,2007.0,ford,mustang,good,6 cylinders,gas,102200.0,clean,automatic,rwd,compact,coupe,red,27765.0,24.0,4.6 / 5,2020.0
2800.0,2003.0,ford,escape,good,6 cylinders,gas,170000.0,clean,automatic,fwd,mid-size,SUV,grey,26080.0,30.0,4.3 / 5,2020.0
11995.0,2016.0,nissan,altima,excellent,4 cylinders,gas,72192.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
10500.0,2012.0,buick,enclave,excellent,6 cylinders,gas,121124.0,clean,automatic,4wd,mid-size,SUV,brown,41195.0,21.0,4.5 / 5,2020.0
2900.0,2006.0,chevrolet,malibu,excellent,4 cylinders,gas,161000.0,clean,automatic,fwd,mid-size,sedan,brown,22970.0,32.0,4.1 / 5,2020.0
1499.0,2011.0,chevrolet,impala,like new,6 cylinders,gas,121025.0,clean,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
1200.0,2005.0,chevrolet,blazer,good,6 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,white,29995.0,23.0,4.3 / 5,2021.0
6500.0,1997.0,chevrolet,camaro,excellent,8 cylinders,gas,160000.0,clean,automatic,rwd,mid-size,coupe,silver,25995.0,23.0,4.3 / 5,2020.0
19795.0,2015.0,volvo,xc60,excellent,4 cylinders,gas,72619.0,clean,automatic,4wd,mid-size,SUV,black,41145.0,24.0,4.3 / 5,2020.0
3495.0,2001.0,ford,explorer,excellent,6 cylinders,gas,181268.0,clean,automatic,4wd,mid-size,SUV,purple,33470.0,24.0,4.1 / 5,2021.0
8995.0,2012.0,ford,escape,excellent,6 cylinders,gas,154962.0,clean,automatic,4wd,compact,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
8888.0,2012.0,volkswagen,tiguan,excellent,4 cylinders,gas,140382.0,clean,automatic,4wd,mid-size,SUV,blue,26440.0,25.0,4.2 / 5,2021.0
3500.0,2001.0,bmw,3 series,good,6 cylinders,gas,188000.0,clean,automatic,rwd,mid-size,sedan,blue,41745.0,30.0,4.6 / 5,2020.0
1500.0,1999.0,chevrolet,suburban,fair,8 cylinders,gas,222353.0,clean,automatic,4wd,full-size,SUV,red,52995.0,18.0,4.6 / 5,2021.0
2995.0,1997.0,bmw,5 series,excellent,6 cylinders,gas,167221.0,clean,automatic,rwd,mid-size,sedan,white,54895.0,28.0,4.6 / 5,2020.0
7995.0,2013.0,volkswagen,passat,good,5 cylinders,gas,99942.0,clean,automatic,fwd,mid-size,sedan,grey,23915.0,27.0,4.1 / 5,2020.0
7495.0,2006.0,ford,mustang,good,6 cylinders,gas,125000.0,clean,automatic,rwd,mid-size,sedan,grey,27765.0,24.0,4.6 / 5,2020.0
17999.0,2015.0,bmw,3 series,excellent,4 cylinders,gas,48162.0,lien,automatic,rwd,mid-size,sedan,white,41745.0,30.0,4.6 / 5,2020.0
4000.0,2002.0,chevrolet,suburban,good,8 cylinders,gas,330000.0,clean,automatic,4wd,full-size,SUV,blue,52995.0,18.0,4.6 / 5,2021.0
4000.0,2006.0,volkswagen,beetle,good,4 cylinders,diesel,127200.0,clean,automatic,fwd,compact,hatchback,silver,23940.0,29.0,3.6 / 5,2019.0
13925.0,2013.0,audi,a4,excellent,4 cylinders,gas,76575.0,clean,automatic,4wd,mid-size,sedan,white,38395.0,30.0,4.7 / 5,2020.0
1250.0,2006.0,buick,lacrosse,fair,6 cylinders,gas,130000.0,clean,automatic,fwd,mid-size,sedan,red,30495.0,29.0,3.9 / 5,2019.0
2000.0,2007.0,nissan,altima,good,4 cylinders,gas,195509.0,clean,automatic,fwd,mid-size,sedan,brown,25225.0,32.0,4.3 / 5,2021.0
5750.0,2005.0,honda,odyssey,excellent,6 cylinders,gas,142855.0,clean,automatic,fwd,full-size,van,silver,32910.0,22.0,4.7 / 5,2021.0
9750.0,2011.0,chevrolet,traverse,excellent,6 cylinders,gas,110340.0,clean,automatic,fwd,full-size,wagon,white,30995.0,21.0,4.3 / 5,2021.0
18998.0,2017.0,volkswagen,golf gti,excellent,4 cylinders,gas,85912.0,clean,automatic,fwd,mid-size,hatchback,blue,29515.0,27.0,4.1 / 5,2020.0
8900.0,2011.0,kia,sorento,excellent,4 cylinders,gas,83419.0,clean,automatic,fwd,full-size,SUV,black,30560.0,26.0,4.7 / 5,2021.0
7900.0,2009.0,hyundai,santa fe,excellent,6 cylinders,gas,101045.0,clean,automatic,rwd,full-size,SUV,silver,28025.0,26.0,4.7 / 5,2021.0
9900.0,2011.0,honda,cr-v,excellent,4 cylinders,gas,123555.0,clean,automatic,4wd,full-size,SUV,custom,26470.0,30.0,4.7 / 5,2021.0
4600.0,2005.0,chevrolet,suburban,good,8 cylinders,gas,193000.0,clean,automatic,4wd,full-size,SUV,green,52995.0,18.0,4.6 / 5,2021.0
3800.0,2010.0,nissan,maxima,good,6 cylinders,gas,140000.0,rebuilt,automatic,fwd,mid-size,sedan,black,35375.0,24.0,3.9 / 5,2020.0
0.0,2017.0,kia,forte,excellent,4 cylinders,gas,37288.0,clean,automatic,fwd,mid-size,sedan,grey,18855.0,31.0,4.5 / 5,2021.0
6900.0,2009.0,dodge,journey,excellent,6 cylinders,gas,89383.0,clean,automatic,fwd,full-size,SUV,blue,25170.0,21.0,2.9 / 5,2020.0
11500.0,2013.0,chevrolet,impala,excellent,6 cylinders,gas,67000.0,clean,automatic,fwd,full-size,sedan,red,32495.0,22.0,4.5 / 5,2020.0
29900.0,2012.0,honda,odyssey,excellent,6 cylinders,gas,50000.0,clean,automatic,fwd,full-size,mini-van,grey,32910.0,22.0,4.7 / 5,2021.0
6400.0,2013.0,nissan,altima,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
2500.0,2004.0,chevrolet,impala,excellent,6 cylinders,gas,229243.0,clean,automatic,fwd,full-size,sedan,blue,32495.0,22.0,4.5 / 5,2020.0
9000.0,2012.0,jaguar,xf,like new,8 cylinders,gas,53000.0,rebuilt,automatic,rwd,full-size,sedan,silver,52095.0,28.0,3.6 / 5,2020.0
3300.0,2009.0,nissan,sentra,excellent,4 cylinders,gas,141100.0,clean,automatic,fwd,compact,sedan,grey,20235.0,33.0,4.6 / 5,2020.0
300.0,2001.0,volkswagen,jetta,salvage,4 cylinders,gas,125000.0,salvage,automatic,fwd,compact,sedan,silver,19815.0,34.0,4.4 / 5,2020.0
21950.0,2019.0,ford,fusion hybrid,excellent,4 cylinders,hybrid,29506.0,clean,automatic,fwd,mid-size,sedan,white,36195.0,42.0,4.1 / 5,2020.0
1500.0,2002.0,ford,explorer,fair,8 cylinders,gas,221000.0,clean,automatic,4wd,full-size,SUV,red,33470.0,24.0,4.1 / 5,2021.0
1900.0,2014.0,nissan,altima,excellent,4 cylinders,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
3995.0,2005.0,hyundai,elantra,good,4 cylinders,gas,98000.0,clean,automatic,fwd,mid-size,sedan,silver,20645.0,37.0,4.8 / 5,2021.0
1600.0,2014.0,mitsubishi,mirage,good,3 cylinders,gas,60000.0,clean,automatic,fwd,mid-size,hatchback,green,15280.0,36.0,3.0 / 5,2020.0
1600.0,2015.0,honda,civic,good,4 cylinders,gas,71000.0,clean,automatic,fwd,full-size,sedan,red,22005.0,33.0,4.6 / 5,2021.0
1600.0,2012.0,lincoln,mkz,good,6 cylinders,gas,68000.0,clean,automatic,fwd,full-size,sedan,grey,37745.0,41.0,3.7 / 5,2020.0
1700.0,2013.0,chevrolet,malibu,good,4 cylinders,gas,83000.0,clean,automatic,fwd,full-size,sedan,blue,22970.0,32.0,4.1 / 5,2020.0
2400.0,2017.0,kia,soul,good,4 cylinders,gas,27000.0,clean,automatic,fwd,mid-size,wagon,white,18610.0,27.0,4.6 / 5,2021.0
4500.0,2008.0,honda,cr-v,good,4 cylinders,gas,104516.0,salvage,automatic,fwd,mid-size,sedan,black,26470.0,30.0,4.7 / 5,2021.0
9900.0,2013.0,chevrolet,malibu,good,4 cylinders,gas,83000.0,clean,automatic,fwd,full-size,sedan,blue,22970.0,32.0,4.1 / 5,2020.0
10900.0,2013.0,nissan,altima,good,4 cylinders,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
1000.0,2003.0,volkswagen,passat,fair,4 cylinders,gas,20000.0,clean,other,fwd,sub-compact,sedan,silver,23915.0,27.0,4.1 / 5,2020.0
