price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb,year_difference,new_price,depreciation,depreciation per year
13989.0,2013,ford,edge,excellent,6,gas,92514.0,clean,automatic,fwd,mid-size,SUV,grey,32345.0,Low mpg (20 - 30),3.8,2020,7,28158.269,0.5032009957714375,0.09510696542289288
11990.0,2013,volkswagen,passat,excellent,4,diesel,94742.0,clean,automatic,fwd,mid-size,sedan,red,23915.0,Low mpg (20 - 30),4.1,2020,7,20819.447,0.4240961347340302,0.07580357387103254
16500.0,2017,ford,fusion,like new,4,gas,38000.0,clean,automatic,fwd,compact,sedan,grey,24365.0,Low mpg (20 - 30),4.1,2020,3,22959.684,0.2813489941760523,0.10427915887296202
20500.0,2019,ford,escape,like new,4,gas,21000.0,clean,automatic,fwd,mid-size,SUV,white,26080.0,Low mpg (20 - 30),4.3,2020,1,25568.627,0.19823618217747874,0.19823618217747874
4995.0,2012,honda,fit,excellent,4,gas,172369.0,clean,automatic,fwd,compact,sedan,silver,17145.0,Medium mpg (30 - 40),4.6,2020,8,14633.092,0.658650406899649,0.12572124794069484
12000.0,2013,cadillac,ats,excellent,4,gas,98667.0,clean,automatic,rwd,mid-size,sedan,silver,39990.0,Low mpg (20 - 30),4.0,2019,6,35509.976,0.6620667949761498,0.16541262411318458
5500.0,2006,acura,mdx,good,6,gas,165100.0,clean,automatic,fwd,full-size,SUV,grey,45525.0,Low mpg (20 - 30),4.6,2020,14,34502.26,0.8405901526450731,0.12292487072959746
25999.0,2017,ford,explorer,excellent,6,gas,46215.0,clean,automatic,fwd,full-size,SUV,white,33470.0,Low mpg (20 - 30),4.1,2021,4,30921.106,0.15918272781057696,0.042419251902242716
7500.0,2009,chevrolet,suburban,like new,8,gas,170000.0,clean,other,4wd,full-size,wagon,white,52995.0,,4.6,2021,12,41786.196,0.82051488965399,0.13336604227066085
9250.0,2015,fiat,500 abarth,excellent,4,gas,74150.0,clean,manual,fwd,sub-compact,hatchback,black,21990.0,Low mpg (20 - 30),3.0,2019,4,20315.361,0.5446795161552876,0.17855347418377143
26347.0,2017,ford,edge,excellent,6,gas,20237.0,clean,automatic,4wd,mid-size,SUV,red,32345.0,Low mpg (20 - 30),3.8,2020,3,30479.416,0.13558055049348716,0.0474052653773015
16743.0,2014,nissan,pathfinder,excellent,6,gas,56665.0,clean,automatic,4wd,full-size,SUV,silver,33075.0,Low mpg (20 - 30),4.1,2020,6,29369.653,0.4299217631205925,0.08941097773292805
16999.0,2019,hyundai,tucson,excellent,4,gas,28103.0,clean,automatic,4wd,full-size,SUV,silver,24840.0,Low mpg (20 - 30),4.2,2021,2,23875.433,0.2880129126872799,0.1562067271465598
17685.0,2017,nissan,rogue sport,excellent,4,gas,41841.0,clean,automatic,4wd,full-size,SUV,white,24525.0,Low mpg (20 - 30),4.4,2020,3,23110.455,0.23476192917880678,0.08532770917345123
3495.0,2004,chevrolet,blazer,excellent,6,gas,81000.0,clean,automatic,4wd,mid-size,SUV,white,29995.0,Low mpg (20 - 30),4.3,2021,17,21421.306,0.8368446816454609,0.10115992854736522
7500.0,2009,audi,a6,excellent,6,gas,114000.0,clean,automatic,4wd,mid-size,sedan,silver,55895.0,Low mpg (20 - 30),4.6,2020,11,44954.283,0.8331638389160828,0.15023447454093874
5900.0,2015,ford,fiesta,good,4,gas,92089.0,clean,automatic,fwd,compact,sedan,red,15235.0,Low mpg (20 - 30),4.2,2019,4,14074.785,0.5808106482621227,0.19535825422152064
6900.0,2016,kia,forte,good,4,gas,123050.0,clean,automatic,fwd,mid-size,sedan,grey,18855.0,Medium mpg (30 - 40),4.0,2021,5,17077.554,0.5959608735536717,0.16577214926332617
6666.0,2007,chrysler,300,like new,8,gas,72010.0,clean,automatic,rwd,full-size,sedan,custom,31535.0,Low mpg (20 - 30),4.0,2020,13,24377.581,0.7265520315571918,0.09492895888203845
5000.0,2007,volkswagen,beetle,good,5,gas,99656.0,clean,automatic,fwd,compact,convertible,white,23940.0,Low mpg (20 - 30),3.6,2019,12,18876.527,0.7351207666537387,0.1047987926935171
6400.0,2014,nissan,versa,good,4,gas,79785.0,clean,automatic,fwd,compact,hatchback,green,15755.0,Low mpg (20 - 30),4.2,2020,6,13989.989,0.5425300191444039,0.12220365773633779
10900.0,2016,ford,fusion,excellent,4,gas,81955.0,clean,automatic,fwd,mid-size,sedan,grey,24365.0,Low mpg (20 - 30),4.1,2020,4,22509.494,0.5157598833629934,0.1658095927558889
16990.0,2013,lexus,es,excellent,6,gas,104322.0,clean,automatic,fwd,full-size,sedan,red,40925.0,Low mpg (20 - 30),4.7,2021,8,34929.093,0.5135859954909221,0.08614822693807211
10900.0,2017,kia,forte,excellent,4,gas,37288.0,clean,automatic,fwd,mid-size,sedan,grey,18855.0,Medium mpg (30 - 40),4.0,2021,4,17419.106,0.37425032030920524,0.11059378683639287
9900.0,2012,kia,optima,excellent,4,gas,103928.0,clean,automatic,fwd,mid-size,sedan,red,24355.0,Low mpg (20 - 30),4.4,2020,8,20786.758,0.5237352549156535,0.08855376703646434
5000.0,2009,chevrolet,impala,excellent,6,other,173000.0,clean,automatic,rwd,mid-size,sedan,blue,32495.0,Low mpg (20 - 30),4.0,2020,11,26134.527,0.8086822080231258,0.1395908252522423
19595.0,2017,hyundai,tucson,like new,4,gas,19808.0,clean,automatic,fwd,mid-size,SUV,blue,24840.0,Low mpg (20 - 30),4.2,2021,4,22948.32,0.14612485794167063,0.038722908448028615
2600.0,2004,kia,rio,good,4,gas,178279.0,clean,automatic,fwd,compact,sedan,silver,16815.0,Medium mpg (30 - 40),4.3,2020,16,12248.816,0.7877345859387552,0.09232588105347095
4500.0,2004,subaru,forester,excellent,4,gas,136000.0,clean,automatic,fwd,full-size,wagon,yellow,25845.0,Low mpg (20 - 30),4.0,2021,17,18457.531,0.756197077496443,0.07967024120548205
14500.0,2017,nissan,rogue,excellent,4,gas,55400.0,clean,automatic,4wd,full-size,SUV,silver,26745.0,Low mpg (20 - 30),4.7,2021,4,24708.246,0.4131513827408064,0.1247512052310179
5000.0,2005,ford,taurus,excellent,6,gas,49118.0,clean,automatic,fwd,mid-size,sedan,white,28895.0,Low mpg (20 - 30),3.1,2019,14,21898.799,0.7716769764405802,0.10012513395310374
8900.0,2017,ford,escape,good,4,gas,94000.0,rebuilt,automatic,fwd,mid-size,SUV,blue,26080.0,Low mpg (20 - 30),4.3,2020,3,24575.766,0.6378546247551348,0.28721101272740013
11900.0,2017,nissan,altima,excellent,4,gas,55454.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,4,23304.001,0.4893580720323518,0.15466448022570212
24590.0,2016,ford,edge,excellent,6,gas,35862.0,clean,automatic,4wd,full-size,SUV,black,32345.0,Low mpg (20 - 30),3.8,2020,4,29881.78,0.17709052138125636,0.04755914506961367
16490.0,2015,lincoln,mkc,excellent,4,gas,85664.0,clean,automatic,4wd,full-size,SUV,custom,34990.0,Low mpg (20 - 30),4.0,2019,4,32325.351,0.4898740620016778,0.15487810840860505
8495.0,2005,chevrolet,tahoe,excellent,8,gas,157000.0,clean,automatic,4wd,full-size,SUV,grey,50295.0,,4.7,2021,16,36637.182,0.7681317302187707,0.08730098342773263
6000.0,2012,ford,fusion,excellent,4,gas,122600.0,clean,automatic,fwd,mid-size,sedan,white,24365.0,Low mpg (20 - 30),4.1,2020,8,20795.293,0.7114731684713459,0.14390240734162285
13900.0,2017,nissan,altima,excellent,4,gas,55454.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,4,23304.001,0.4035358992646799,0.12118779965461524
9990.0,2017,chevrolet,cruze,excellent,4,gas,91081.0,clean,manual,fwd,compact,sedan,white,18870.0,Medium mpg (30 - 40),4.2,2019,2,18137.255,0.44920000297729734,0.2578409893946563
17488.0,2016,ford,escape,excellent,4,gas,48600.0,clean,automatic,4wd,mid-size,SUV,red,26080.0,Low mpg (20 - 30),4.3,2020,4,24093.889,0.2741727995841601,0.07698595426215238
7500.0,2013,hyundai,veloster,excellent,4,gas,90350.0,clean,automatic,fwd,compact,coupe,black,19775.0,Low mpg (20 - 30),4.4,2020,7,17215.328,0.564341730811054,0.11192545273277898
2500.0,2006,chevrolet,malibu,good,6,gas,252719.0,clean,automatic,fwd,full-size,sedan,green,22970.0,Medium mpg (30 - 40),4.1,2020,14,17408.389,0.8563910767389217,0.12944007071273766
1800.0,2000,lincoln,continental,good,8,gas,163000.0,clean,automatic,rwd,mid-size,sedan,silver,47300.0,,3.7,2020,20,31831.544,0.9434523188696093,0.1337948928212518
1950.0,2001,chevrolet,suburban,fair,8,gas,252000.0,clean,automatic,4wd,full-size,truck,white,52995.0,,4.6,2021,20,35664.116,0.9453231926455152,0.13525082295386381
3300.0,2007,ford,escape,good,4,gas,97500.0,clean,automatic,fwd,compact,SUV,brown,26080.0,Low mpg (20 - 30),4.3,2020,13,20160.688,0.8363151098811707,0.12996019496968714
10200.0,2012,subaru,forester,excellent,4,gas,80000.0,clean,automatic,fwd,mid-size,SUV,silver,25845.0,Low mpg (20 - 30),4.0,2021,9,21625.94,0.5283442014543644,0.0801095061259206
2995.0,2003,ford,explorer,good,6,gas,253902.0,clean,automatic,4wd,full-size,SUV,white,33470.0,Low mpg (20 - 30),4.1,2021,18,23434.334,0.8721960692375554,0.10800264354382272
7000.0,2010,chevrolet,traverse,good,6,gas,168000.0,clean,automatic,4wd,mid-size,SUV,black,30995.0,Low mpg (20 - 30),4.3,2021,11,24928.133,0.7191927690693884,0.10904596545247558
6495.0,2012,ford,fusion,good,4,gas,125994.0,rebuilt,automatic,fwd,mid-size,sedan,silver,24365.0,Low mpg (20 - 30),4.1,2020,8,20795.293,0.6876697048702319,0.1353770401243124
4395.0,2002,acura,mdx,good,6,gas,202432.0,clean,automatic,fwd,full-size,SUV,purple,45525.0,Low mpg (20 - 30),4.6,2020,18,31874.756,0.86211659157485,0.10423289136309177
4900.0,1964,chrysler,300,good,8,gas,41000.0,clean,automatic,rwd,full-size,coupe,white,31535.0,Low mpg (20 - 30),4.0,2020,56,10403.59,0.5290087364073364,0.013354944535421631
13980.0,2007,chevrolet,tahoe,excellent,8,gas,138097.0,clean,automatic,4wd,full-size,SUV,white,50295.0,,4.7,2021,14,38117.324,0.6332376323164763,0.0691394477877949
5000.0,2004,volkswagen,passat,excellent,4,gas,199000.0,clean,manual,4wd,compact,wagon,silver,23915.0,Low mpg (20 - 30),4.1,2020,16,17420.782,0.7129864778745294,0.07504863553338181
1050.0,2004,volkswagen,passat,good,4,gas,125000.0,clean,automatic,fwd,mid-size,sedan,blue,23915.0,Low mpg (20 - 30),4.1,2020,16,17420.782,0.9397271603536512,0.161008418113477
5200.0,2010,honda,fit,good,4,gas,72000.0,rebuilt,automatic,fwd,compact,hatchback,blue,17145.0,Medium mpg (30 - 40),4.6,2020,10,14064.872,0.6302845841753839,0.09471201603064072
6500.0,1966,ford,mustang,fair,8,gas,96452.0,clean,manual,rwd,mid-size,coupe,blue,27765.0,Low mpg (20 - 30),4.6,2020,54,9529.901,0.31793625138393355,0.007060735647064331
21985.0,2018,ford,edge,excellent,4,gas,74491.0,clean,automatic,4wd,full-size,SUV,blue,32345.0,Low mpg (20 - 30),3.8,2020,2,31089.004,0.2928367856364906,0.1590700300479776
16000.0,2013,chevrolet,camaro,like new,6,gas,49000.0,clean,automatic,rwd,mid-size,coupe,white,25995.0,Low mpg (20 - 30),4.3,2020,7,22630.212,0.2929805518392846,0.048321639526302196
16900.0,2011,chevrolet,suburban,excellent,8,gas,62000.0,rebuilt,automatic,4wd,full-size,SUV,black,52995.0,,4.6,2021,10,43474.358,0.6112651048233996,0.09015931580327186
3950.0,2010,kia,soul,good,4,gas,205527.0,clean,automatic,fwd,compact,hatchback,silver,18610.0,Low mpg (20 - 30),4.6,2021,11,14967.335,0.7360919629312767,0.11405903533915118
6400.0,2010,ford,edge,good,6,gas,188000.0,clean,automatic,4wd,mid-size,SUV,white,32345.0,Low mpg (20 - 30),3.8,2020,10,26534.166,0.7588015391175287,0.1325639778149671
15499.0,2019,chevrolet,trax,excellent,4,gas,32000.0,lien,automatic,fwd,sub-compact,SUV,black,22395.0,Low mpg (20 - 30),3.8,2021,2,21525.375,0.2799660865374006,0.15145187911197433
4995.0,2008,volkswagen,passat,excellent,4,gas,126245.0,clean,automatic,4wd,compact,sedan,white,23915.0,Low mpg (20 - 30),4.1,2020,12,18856.814,0.7351090168254297,0.10479548356073887
4200.0,2011,ford,fiesta,excellent,4,gas,165000.0,clean,manual,fwd,compact,hatchback,black,15235.0,Low mpg (20 - 30),4.2,2019,8,13002.926,0.6769957777195686,0.13173753888487139
7995.0,2009,hyundai,santa fe,excellent,6,gas,67000.0,clean,automatic,4wd,full-size,SUV,blue,28025.0,Low mpg (20 - 30),4.7,2021,12,22097.521,0.6381947097142706,0.08123119165814552
9495.0,2013,ford,flex,good,6,gas,155800.0,clean,automatic,fwd,full-size,SUV,silver,31670.0,,3.7,2019,6,28122.054,0.662364633820844,0.16553526367077087
7995.0,2010,honda,cr-v,good,4,gas,188817.0,clean,automatic,4wd,full-size,SUV,silver,26470.0,Low mpg (20 - 30),4.7,2021,11,21288.843,0.6244511737908913,0.08518493072571387
8495.0,2010,honda,odyssey,good,6,gas,113218.0,clean,automatic,fwd,full-size,van,blue,32910.0,Low mpg (20 - 30),4.7,2021,11,26468.297,0.6790499970587454,0.09815755530157655
8295.0,2009,honda,cr-v,good,4,gas,167300.0,clean,automatic,4wd,full-size,SUV,blue,26470.0,Low mpg (20 - 30),4.7,2021,12,20871.414,0.6025664576439335,0.0740119619811106
5500.0,2007,chrysler,300,excellent,6,gas,135224.0,clean,automatic,rwd,full-size,sedan,black,31535.0,Low mpg (20 - 30),4.0,2020,13,24377.581,0.7743828643211154,0.10821658581419413
7995.0,2014,chevrolet,cruze,excellent,4,gas,118437.0,rebuilt,automatic,fwd,mid-size,sedan,black,18870.0,Medium mpg (30 - 40),4.2,2019,5,17091.14,0.5322137668991067,0.14096771289953403
4450.0,2002,chevrolet,tahoe,good,8,gas,185000.0,clean,automatic,4wd,full-size,SUV,white,50295.0,,4.7,2021,19,34524.035,0.8711042900981881,0.10221892693253565
10000.0,2004,volkswagen,passat,excellent,8,gas,172600.0,clean,manual,4wd,mid-size,sedan,black,23915.0,Low mpg (20 - 30),4.1,2020,16,17420.782,0.4259729557490588,0.03409754006704713
2750.0,2005,nissan,altima,good,4,gas,140000.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,16,18375.046,0.8503405107121909,0.1119365091146931
2250.0,2004,honda,civic,good,4,hybrid,265000.0,clean,manual,fwd,compact,sedan,silver,22005.0,Medium mpg (30 - 40),4.6,2021,17,15715.147,0.8568260290533712,0.10804089040344378
7600.0,2007,ford,mustang,good,6,gas,102200.0,clean,automatic,rwd,compact,coupe,red,27765.0,Low mpg (20 - 30),4.6,2020,13,21463.248,0.6459063418546904,0.07675539045510371
2800.0,2003,ford,escape,good,6,gas,170000.0,clean,automatic,fwd,mid-size,SUV,grey,26080.0,Low mpg (20 - 30),4.3,2020,17,18625.36,0.8496673352890898,0.10547728378879939
11995.0,2016,nissan,altima,excellent,4,gas,72192.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,5,22847.06,0.47498715370817957,0.1209086919593948
2900.0,2006,chevrolet,malibu,excellent,4,gas,161000.0,clean,automatic,fwd,mid-size,sedan,brown,22970.0,Medium mpg (30 - 40),4.1,2020,14,17408.389,0.8334136490171491,0.12016179690560158
1499.0,2011,chevrolet,impala,like new,6,gas,121025.0,clean,automatic,fwd,full-size,sedan,grey,32495.0,Low mpg (20 - 30),4.0,2020,9,27190.362,0.9448701712761308,0.2753069914975639
1200.0,2005,chevrolet,blazer,good,6,gas,180000.0,clean,automatic,4wd,full-size,SUV,white,29995.0,Low mpg (20 - 30),4.3,2021,16,21849.732,0.9450794179077345,0.16587056740065342
6500.0,1997,chevrolet,camaro,excellent,8,gas,160000.0,clean,automatic,rwd,mid-size,coupe,silver,25995.0,Low mpg (20 - 30),4.3,2020,23,16484.883,0.6056993549787403,0.03965499450499188
19795.0,2015,volvo,xc60,excellent,4,gas,72619.0,clean,automatic,4wd,mid-size,SUV,black,41145.0,Low mpg (20 - 30),4.3,2020,5,37266.294,0.46882295298802723,0.11885402844751747
3495.0,2001,ford,explorer,excellent,6,gas,181268.0,clean,automatic,4wd,mid-size,SUV,purple,33470.0,Low mpg (20 - 30),4.1,2021,20,22524.351,0.8448345970101425,0.08895517680999243
8995.0,2012,ford,escape,excellent,6,gas,154962.0,clean,automatic,4wd,compact,SUV,silver,26080.0,Low mpg (20 - 30),4.3,2020,8,22259.029,0.5958943222545781,0.10708140125481724
8888.0,2012,volkswagen,tiguan,excellent,4,gas,140382.0,clean,automatic,4wd,mid-size,SUV,blue,26440.0,Low mpg (20 - 30),4.2,2021,9,22123.809,0.5982608600535289,0.09636343931368596
3500.0,2001,bmw,3 series,good,6,gas,188000.0,clean,automatic,rwd,mid-size,sedan,blue,41745.0,Low mpg (20 - 30),4.6,2020,19,28655.052,0.8778574891436246,0.10475818265269798
1500.0,1999,chevrolet,suburban,fair,8,gas,222353.0,clean,automatic,4wd,full-size,SUV,red,52995.0,,4.6,2021,22,34279.235,0.9562417305987138,0.1325788518352461
2995.0,1997,bmw,5 series,excellent,6,gas,167221.0,clean,automatic,rwd,mid-size,sedan,white,54895.0,Low mpg (20 - 30),4.6,2020,23,34811.989,0.9139664211659955,0.10116243007605497
7995.0,2013,volkswagen,passat,good,5,gas,99942.0,clean,automatic,fwd,mid-size,sedan,grey,23915.0,Low mpg (20 - 30),4.1,2020,7,20819.447,0.6159840364636007,0.12778947005707586
7495.0,2006,ford,mustang,good,6,gas,125000.0,clean,automatic,rwd,mid-size,sedan,grey,27765.0,Low mpg (20 - 30),4.6,2020,14,21042.4,0.6438143937953846,0.07108305923144975
17999.0,2015,bmw,3 series,excellent,4,gas,48162.0,lien,automatic,rwd,mid-size,sedan,white,41745.0,Low mpg (20 - 30),4.6,2020,5,37809.733,0.5239585532116823,0.1379569530354149
4000.0,2002,chevrolet,suburban,good,8,gas,330000.0,clean,automatic,4wd,full-size,SUV,blue,52995.0,,4.6,2021,19,36377.398,0.890041613201692,0.10969597925319274
4000.0,2006,volkswagen,beetle,good,4,diesel,127200.0,clean,automatic,fwd,compact,hatchback,silver,23940.0,Low mpg (20 - 30),3.6,2019,13,18506.399,0.7838585453604453,0.1111550580258287
13925.0,2013,audi,a4,excellent,4,gas,76575.0,clean,automatic,4wd,mid-size,sedan,white,38395.0,Low mpg (20 - 30),4.7,2020,7,33425.158,0.5833976312094022,0.11758164423323769
1250.0,2006,buick,lacrosse,fair,6,gas,130000.0,clean,automatic,fwd,mid-size,sedan,red,30495.0,Low mpg (20 - 30),3.9,2019,13,23573.627,0.9469746424680427,0.20221961472790495
2000.0,2007,nissan,altima,good,4,gas,195509.0,clean,automatic,fwd,mid-size,sedan,brown,25225.0,Medium mpg (30 - 40),4.3,2021,14,19117.397,0.8953832469974861,0.14891778164221636
5750.0,2005,honda,odyssey,excellent,6,gas,142855.0,clean,automatic,fwd,full-size,van,silver,32910.0,Low mpg (20 - 30),4.7,2021,16,23973.152,0.7601483526238018,0.08536794262625491
9750.0,2011,chevrolet,traverse,excellent,6,gas,110340.0,clean,automatic,fwd,full-size,wagon,white,30995.0,Low mpg (20 - 30),4.3,2021,10,25426.696,0.6165447528062631,0.09140264439738677
18998.0,2017,volkswagen,golf gti,excellent,4,gas,85912.0,clean,automatic,fwd,mid-size,hatchback,blue,29515.0,Low mpg (20 - 30),4.1,2020,3,27812.644,0.31692937931395515,0.1193124258439705
8900.0,2011,kia,sorento,excellent,4,gas,83419.0,clean,automatic,fwd,full-size,SUV,black,30560.0,Low mpg (20 - 30),4.7,2021,10,25069.844,0.6449918076873553,0.09837937568847699
7900.0,2009,hyundai,santa fe,excellent,6,gas,101045.0,clean,automatic,rwd,full-size,SUV,silver,28025.0,Low mpg (20 - 30),4.7,2021,12,22097.521,0.6424938344893982,0.08214595119773349
9900.0,2011,honda,cr-v,excellent,4,gas,123555.0,clean,automatic,4wd,full-size,SUV,custom,26470.0,Low mpg (20 - 30),4.7,2021,10,21714.619,0.5440859450492777,0.07553963077068326
4600.0,2005,chevrolet,suburban,good,8,gas,193000.0,clean,automatic,4wd,full-size,SUV,green,52995.0,,4.6,2021,16,38603.986,0.8808413203755695,0.12449656342557358
3800.0,2010,nissan,maxima,good,6,gas,140000.0,rebuilt,automatic,fwd,mid-size,sedan,black,35375.0,Low mpg (20 - 30),3.9,2020,10,29019.821,0.8690550158803529,0.18396481106622564
6900.0,2009,dodge,journey,excellent,6,gas,89383.0,clean,automatic,fwd,full-size,SUV,blue,25170.0,Low mpg (20 - 30),2.9,2020,11,20243.301,0.6591464998717353,0.093211174062099
11500.0,2013,chevrolet,impala,excellent,6,gas,67000.0,clean,automatic,fwd,full-size,sedan,red,32495.0,Low mpg (20 - 30),4.0,2020,7,28288.853,0.5934794528431393,0.12066442614125306
6400.0,2013,nissan,altima,excellent,4,gas,120000.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,8,21529.295,0.7027306281975327,0.14070205997205765
2500.0,2004,chevrolet,impala,excellent,6,gas,229243.0,clean,automatic,fwd,full-size,sedan,blue,32495.0,Low mpg (20 - 30),4.0,2020,16,23670.847,0.8943848523882563,0.13107380838037785
9000.0,2012,jaguar,xf,like new,8,gas,53000.0,rebuilt,automatic,rwd,full-size,sedan,silver,52095.0,Low mpg (20 - 30),3.6,2020,8,44462.581,0.797582600974064,0.1810055098719494
3300.0,2009,nissan,sentra,excellent,4,gas,141100.0,clean,automatic,fwd,compact,sedan,grey,20235.0,Medium mpg (30 - 40),4.6,2020,11,16274.263,0.7972258405803077,0.13502979809709326
1500.0,2002,ford,explorer,fair,8,gas,221000.0,clean,automatic,4wd,full-size,SUV,red,33470.0,Low mpg (20 - 30),4.1,2021,19,22974.838,0.9347111827295583,0.1337901961623319
1900.0,2014,nissan,altima,excellent,4,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,7,21959.881,0.9134785839686472,0.29504642557372107
3995.0,2005,hyundai,elantra,good,4,gas,98000.0,clean,automatic,fwd,mid-size,sedan,silver,20645.0,Medium mpg (30 - 40),4.8,2021,16,15038.764,0.7343531689173393,0.07951007378936747
1600.0,2014,mitsubishi,mirage,good,3,gas,60000.0,clean,automatic,fwd,mid-size,hatchback,green,15280.0,Medium mpg (30 - 40),3.0,2020,6,13568.203,0.8820772360201273,0.29972878470796416
1600.0,2012,lincoln,mkz,good,6,gas,68000.0,clean,automatic,fwd,full-size,sedan,grey,37745.0,High mpg ( > 40),3.7,2020,8,32214.994,0.9503336862331869,0.3129193133825523
1700.0,2013,chevrolet,malibu,good,4,gas,83000.0,clean,automatic,fwd,full-size,sedan,blue,22970.0,Medium mpg (30 - 40),4.1,2020,7,19996.767,0.9149862575285295,0.29681454917269756
4500.0,2008,honda,cr-v,good,4,gas,104516.0,salvage,automatic,fwd,mid-size,sedan,black,26470.0,Low mpg (20 - 30),4.7,2021,13,20462.171,0.7800819864128786,0.10996993503701369
9900.0,2013,chevrolet,malibu,good,4,gas,83000.0,clean,automatic,fwd,full-size,sedan,blue,22970.0,Medium mpg (30 - 40),4.1,2020,7,19996.767,0.5049199703132011,0.09555491883862466
10900.0,2013,nissan,altima,good,4,gas,71000.0,clean,automatic,fwd,full-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,8,21529.295,0.49371310114892286,0.08156254565172383
1000.0,2003,volkswagen,passat,fair,4,gas,20000.0,clean,other,fwd,sub-compact,sedan,silver,23915.0,Low mpg (20 - 30),4.1,2020,17,17079.198,0.9414492413519652,0.15374370292620165
2700.0,2007,chevrolet,malibu,good,6,gas,208000.0,clean,automatic,fwd,mid-size,sedan,red,22970.0,Medium mpg (30 - 40),4.1,2020,13,17756.557,0.8479434949016299,0.13487809604297962
2900.0,2009,chevrolet,malibu,fair,4,gas,219000.0,clean,manual,fwd,full-size,sedan,grey,22970.0,Medium mpg (30 - 40),4.1,2020,11,18473.922,0.8430219636090268,0.15492657484800754
17950.0,2018,volkswagen,passat,like new,4,gas,23000.0,clean,automatic,fwd,mid-size,sedan,black,23915.0,Low mpg (20 - 30),4.1,2020,2,22986.351,0.21910180524085787,0.11631555702324248
7950.0,2013,kia,soul,excellent,4,gas,104521.0,clean,automatic,fwd,compact,SUV,white,18610.0,Low mpg (20 - 30),4.6,2021,8,15883.456,0.49947920654044053,0.08287661873936014
10600.0,2016,chevrolet,cruze,excellent,4,gas,27451.0,clean,automatic,fwd,compact,sedan,black,18870.0,Medium mpg (30 - 40),4.2,2019,3,17781.622,0.40387890373555346,0.15838881784111192
4995.0,2008,hyundai,elantra,good,4,gas,75000.0,clean,automatic,fwd,mid-size,sedan,purple,20645.0,Medium mpg (30 - 40),4.8,2021,13,15959.256,0.6870154849323803,0.08547819365123976
5495.0,2008,hyundai,santa fe,good,6,gas,177000.0,clean,automatic,4wd,full-size,SUV,white,28025.0,Low mpg (20 - 30),4.7,2021,13,21664.237,0.7463561721559823,0.1001479717239353
4200.0,2005,acura,mdx,excellent,6,gas,184.0,clean,automatic,4wd,full-size,SUV,blue,45525.0,Low mpg (20 - 30),4.6,2020,15,33825.746,0.8758342240256874,0.1298379731205781
5800.0,2007,nissan,armada,good,8,gas,151000.0,clean,automatic,4wd,full-size,SUV,white,48895.0,,4.1,2020,13,37797.425,0.8465503933138303,0.13427096534516358
4299.0,2008,dodge,durango,good,6,gas,137000.0,clean,automatic,4wd,full-size,SUV,blue,33260.0,Low mpg (20 - 30),3.1,2021,13,25711.062,0.8327957048215278,0.12853529553859044
7900.0,2015,nissan,rogue,excellent,4,gas,154000.0,clean,automatic,4wd,mid-size,SUV,white,26745.0,Low mpg (20 - 30),4.7,2021,6,23748.795,0.6673515435204186,0.1676022094783497
3200.0,2008,nissan,versa,like new,4,gas,170000.0,clean,automatic,fwd,compact,sedan,blue,15755.0,Low mpg (20 - 30),4.2,2020,12,12422.71,0.7424072525238052,0.1068772831058813
5995.0,2008,nissan,altima,excellent,4,gas,130904.0,clean,automatic,fwd,mid-size,sedan,green,25225.0,Medium mpg (30 - 40),4.3,2021,13,19499.745,0.6925600821959467,0.08673472942568117
13500.0,2017,kia,sportage,excellent,4,gas,64115.0,clean,automatic,fwd,mid-size,SUV,black,25110.0,Low mpg (20 - 30),4.3,2021,4,23197.759,0.41804723464882965,0.1265824099861954
5995.0,2008,volkswagen,passat,excellent,4,gas,112118.0,clean,automatic,fwd,mid-size,hatchback,blue,23915.0,Low mpg (20 - 30),4.1,2020,12,18856.814,0.6820777889626529,0.09107774101007526
11995.0,2012,audi,q5,like new,4,gas,112100.0,clean,automatic,4wd,full-size,SUV,black,44395.0,Low mpg (20 - 30),4.7,2021,9,37147.75,0.6771002281430234,0.11803374085103258
4000.0,2003,honda,civic,excellent,4,gas,186888.0,clean,automatic,fwd,compact,sedan,silver,22005.0,Medium mpg (30 - 40),4.6,2021,18,15407.007,0.7403778683296502,0.07218064407870883
11000.0,2012,honda,odyssey,excellent,6,gas,146000.0,clean,automatic,fwd,full-size,mini-van,grey,32910.0,Low mpg (20 - 30),4.7,2021,9,27537.616,0.6005463944300771,0.0969360976134922
14750.0,2014,lincoln,mkz,excellent,4,gas,61363.0,clean,automatic,fwd,compact,sedan,custom,37745.0,High mpg ( > 40),3.7,2020,6,33516.48,0.5599179866143462,0.12785451572994377
